answer_model,eval_model,project,question,metric,score
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,outcome_precision,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,direction_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,coverage_completeness,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,control_flow_understanding,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,edge_case_detection,0.6
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,decision_boundary_clarity,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,outcome_precision,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,direction_accuracy,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,coverage_completeness,0.75
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,state_space_estimation_accuracy,0.08410779819556646
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,control_flow_understanding,0.75
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,edge_case_detection,0.02666666666666667
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,outcome_precision,0.8
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,direction_accuracy,0.25
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q1,coverage_completeness,0.25
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,control_flow_understanding,0.875
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,edge_case_detection,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,outcome_precision,0.5
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,direction_accuracy,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q2,coverage_completeness,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q3,control_flow_understanding,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q3,edge_case_detection,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q3,direction_accuracy,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,adaptive_quiz_engine,q3,coverage_completeness,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,state_space_estimation_accuracy,0.08410779819556646
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,control_flow_understanding,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,edge_case_detection,0.10638297872340426
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,outcome_precision,0.3
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,coverage_completeness,0.16
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,control_flow_understanding,0.25
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,edge_case_detection,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,decision_boundary_clarity,0.8
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,outcome_precision,0.4
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,direction_accuracy,0.25
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,coverage_completeness,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,edge_case_detection,0.6666666666666666
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,decision_boundary_clarity,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,outcome_precision,0.8
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,coverage_completeness,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,state_space_estimation_accuracy,0.08411856518686803
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,control_flow_understanding,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,edge_case_detection,0.10638297872340426
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,decision_boundary_clarity,0.7894736842105263
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,outcome_precision,0.6
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,direction_accuracy,0.75
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q1,coverage_completeness,0.26
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,control_flow_understanding,0.25
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,edge_case_detection,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,outcome_precision,0.2
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,direction_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,control_flow_understanding,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,edge_case_detection,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,outcome_precision,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,direction_accuracy,1.0
google/gemini-3-pro-preview,anthropic/claude-haiku-4.5,adaptive_quiz_engine,q3,coverage_completeness,1.0
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.8
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,outcome_precision,0.8
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,coverage_completeness,0.9
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15329048865267808
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,control_flow_understanding,0.5
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,edge_case_detection,0.4
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,outcome_precision,0.5
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,direction_accuracy,0.25
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,coverage_completeness,0.1
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,edge_case_detection,0.6666666666666666
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,decision_boundary_clarity,0.3333333333333333
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,outcome_precision,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,coverage_completeness,0.625
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15403922195426356
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,control_flow_understanding,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,edge_case_detection,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,decision_boundary_clarity,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,outcome_precision,0.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,direction_accuracy,0.7
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q1,coverage_completeness,0.12
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,edge_case_detection,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.5
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,outcome_precision,0.5
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,direction_accuracy,1.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,coverage_completeness,0.8
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q3,direction_accuracy,0.0
openai/gpt-5.2,google/gemini-2.5-flash,adaptive_traffic_light_controller,q3,coverage_completeness,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15329048865267808
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,control_flow_understanding,0.875
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,edge_case_detection,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,decision_boundary_clarity,0.5714285714285714
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,outcome_precision,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,direction_accuracy,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,coverage_completeness,0.1
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,edge_case_detection,0.6
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.5
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,outcome_precision,0.75
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,coverage_completeness,0.6
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,outcome_precision,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,coverage_completeness,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,edge_case_detection,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,decision_boundary_clarity,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,outcome_precision,0.5
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,direction_accuracy,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,adaptive_traffic_light_controller,q2,coverage_completeness,0.8
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15329048865267808
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,decision_boundary_clarity,0.7272727272727273
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,outcome_precision,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,direction_accuracy,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q1,coverage_completeness,0.1
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,control_flow_understanding,0.875
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,edge_case_detection,0.2
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.8333333333333334
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,outcome_precision,0.8
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q2,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,outcome_precision,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,adaptive_traffic_light_controller,q3,coverage_completeness,1.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15403922195426356
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,control_flow_understanding,0.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,edge_case_detection,0.3
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,decision_boundary_clarity,1.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,outcome_precision,0.5
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,direction_accuracy,0.25
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q1,coverage_completeness,0.12
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.3010299956639812
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,edge_case_detection,1.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.6666666666666666
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,outcome_precision,0.8
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,direction_accuracy,0.75
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q2,coverage_completeness,0.2
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,control_flow_understanding,0.875
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,edge_case_detection,1.0
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,decision_boundary_clarity,0.6666666666666666
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,outcome_precision,0.75
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,direction_accuracy,0.75
openai/gpt-5.2,openai/gpt-4o-mini,adaptive_traffic_light_controller,q3,coverage_completeness,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,state_space_estimation_accuracy,0.15403922195426356
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,edge_case_detection,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,decision_boundary_clarity,0.7857142857142857
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,outcome_precision,0.75
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,direction_accuracy,0.75
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q1,coverage_completeness,0.6
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,edge_case_detection,0.4
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,decision_boundary_clarity,0.6
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,outcome_precision,0.8
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,direction_accuracy,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q2,coverage_completeness,0.6
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,edge_case_detection,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,adaptive_traffic_light_controller,q3,decision_boundary_clarity,1.0
